Data,Municípios,Vacina,Grupo,Doses Aplicadas,Doses Aplicadas (D1),Doses Aplicadas (D2),Doses Aplicadas (DU),Doses Aplicadas (REF)
21/07/2021,Aquidauana,Oxford/Fiocruz,Caminhoneiros,2,0,2,0,0
21/07/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,2,0,2,0,0
21/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,2,0,2,0,0
21/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,2,0,2,0,0
21/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,2,0,2,0,0
21/07/2021,Aquidauana,Oxford/Fiocruz,Idosos de 80 anos ou mais,1,0,1,0,0
21/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,1,0,1,0,0
21/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,1,0,1,0,0
21/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,1,0,1,0,0
21/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,1,0,1,0,0
21/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,1,0,1,0,0
21/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,1,0,1,0,0
22/07/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,17,17,0,0,0
22/07/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,11,11,0,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 20 a 24 anos,12,10,2,0,0
22/07/2021,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,10,10,0,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,32,7,25,0,0
22/07/2021,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,7,7,0,0,0
22/07/2021,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,6,6,0,0,0
22/07/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,6,6,0,0,0
22/07/2021,Aquidauana,Pfizer,Gestantes e Puérperas (até 45d),5,5,0,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,5,4,1,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,4,4,0,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,4,4,0,0,0
22/07/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,3,3,0,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,5,2,3,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,4,2,2,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,2,1,1,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 55 a 59 anos,2,1,1,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,1,1,0,0,0
22/07/2021,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,1,1,0,0,0
22/07/2021,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,1,1,0,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Indígenas Não Aldeados,1,0,1,0,0
22/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas com Comorbidades,1,0,1,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,36,0,36,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores Industriais,15,0,15,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,12,0,12,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,7,0,7,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores da Limpeza Urbana e Manejo de Resíduos Sólidos,5,0,5,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,4,0,4,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,3,0,3,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,3,0,3,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,2,0,2,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Indígenas Não Aldeados,2,0,2,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,1,0,1,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,1,0,1,0,0
22/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,0,1,0,0
23/07/2021,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,12,12,0,0,0
23/07/2021,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,11,11,0,0,0
23/07/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,7,7,0,0,0
23/07/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,6,6,0,0,0
23/07/2021,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,6,6,0,0,0
23/07/2021,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,5,5,0,0,0
23/07/2021,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,5,5,0,0,0
23/07/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,4,4,0,0,0
23/07/2021,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,3,3,0,0,0
23/07/2021,Aquidauana,Pfizer,Adolescente Acima de 12 Anos com Comorbidades,2,2,0,0,0
23/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,3,1,2,0,0
23/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,1,1,0,0,0
23/07/2021,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,1,1,0,0,0
23/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,53,0,53,0,0
23/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,8,0,8,0,0
23/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,3,0,3,0,0
23/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 55 a 59 anos,3,0,3,0,0
23/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,2,0,2,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,21,0,21,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,10,0,10,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,6,0,6,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,6,0,6,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,5,0,5,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores da Limpeza Urbana e Manejo de Resíduos Sólidos,5,0,5,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Indígenas Não Aldeados,4,0,4,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,4,0,4,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores Industriais,4,0,4,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Forças Armadas,1,0,1,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,1,0,1,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,1,0,1,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,1,0,1,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,1,0,1,0,0
23/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,1,0,1,0,0
24/07/2021,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,6,6,0,0,0
24/07/2021,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,4,4,0,0,0
24/07/2021,Aquidauana,Pfizer,Gestantes e Puérperas (até 45d),3,3,0,0,0
24/07/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,3,3,0,0,0
24/07/2021,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,3,3,0,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,6,2,4,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 18 a 19 anos,2,2,0,0,0
24/07/2021,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,2,2,0,0,0
24/07/2021,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,2,2,0,0,0
24/07/2021,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,2,2,0,0,0
24/07/2021,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,2,2,0,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,4,1,3,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,3,1,2,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,2,1,1,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,1,1,0,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,1,1,0,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,1,1,0,0,0
24/07/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,1,1,0,0,0
24/07/2021,Aquidauana,Pfizer,Pessoas de 65 a 69 anos,1,1,0,0,0
24/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,13,0,13,0,0
24/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,1,0,1,0,0
24/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,1,0,1,0,0
24/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,1,0,1,0,0
24/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,1,0,1,0,0
24/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 55 a 59 anos,1,0,1,0,0
24/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,1,0,1,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,6,0,6,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Indígenas Não Aldeados,4,0,4,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,4,0,4,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,3,0,3,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,3,0,3,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,3,0,3,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,2,0,2,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,2,0,2,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,1,0,1,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,1,0,1,0,0
24/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores Industriais,1,0,1,0,0
25/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,69,0,69,0,0
25/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,11,0,11,0,0
25/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,1,0,1,0,0
25/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,1,0,1,0,0
25/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 55 a 59 anos,1,0,1,0,0
25/07/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores Industriais,1,0,1,0,0
25/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,31,0,31,0,0
25/07/2021,Aquidauana,Oxford/Fiocruz,Ribeirinhos,10,0,10,0,0
25/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,6,0,6,0,0
25/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,4,0,4,0,0
25/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,3,0,3,0,0
25/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,1,0,1,0,0
25/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores da Limpeza Urbana e Manejo de Resíduos Sólidos,1,0,1,0,0
25/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,1,0,1,0,0
26/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,8,2,6,0,0
26/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,7,1,6,0,0
26/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,2,1,1,0,0
26/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 20 a 24 anos,1,1,0,0,0
26/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,24,0,24,0,0
26/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,2,0,2,0,0
26/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,2,0,2,0,0
26/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 55 a 59 anos,1,0,1,0,0
26/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,1,0,1,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,29,0,29,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,12,0,12,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Ribeirinhos,9,0,9,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,8,0,8,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,7,0,7,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,6,0,6,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Indígenas Não Aldeados,5,0,5,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores da Limpeza Urbana e Manejo de Resíduos Sólidos,5,0,5,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,4,0,4,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,4,0,4,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores Industriais,4,0,4,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,3,0,3,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,2,0,2,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,2,0,2,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,1,0,1,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,1,0,1,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,0,1,0,0
26/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Aéreo,1,0,1,0,0
27/07/2021,Aquidauana,Pfizer,População Privada de Liberdade,38,38,0,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,População Privada de Liberdade,143,7,136,0,0
27/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,1,1,0,0,0
27/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,1,1,0,0,0
27/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,25,0,25,0,0
27/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,10,0,10,0,0
27/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,6,0,6,0,0
27/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,2,0,2,0,0
27/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 55 a 59 anos,2,0,2,0,0
27/07/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores Industriais,1,0,1,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,66,0,66,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,38,0,38,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,12,0,12,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Ribeirinhos,10,0,10,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,8,0,8,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,5,0,5,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores da Limpeza Urbana e Manejo de Resíduos Sólidos,5,0,5,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,4,0,4,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,3,0,3,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores Industriais,3,0,3,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Indígenas Não Aldeados,2,0,2,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,2,0,2,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,2,0,2,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,1,0,1,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,1,0,1,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,0,1,0,0
27/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 75 a 79 anos,1,0,1,0,0
28/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,6,0,6,0,0
28/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,4,0,4,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,57,0,57,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,50,0,50,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,40,0,40,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,12,0,12,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Indígenas Não Aldeados,10,0,10,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,6,0,6,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,6,0,6,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,4,0,4,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Ribeirinhos,3,0,3,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,3,0,3,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores Industriais,3,0,3,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,2,0,2,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Forças Armadas,1,0,1,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Idosos de 80 anos ou mais,1,0,1,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,1,0,1,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,1,0,1,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores da Limpeza Urbana e Manejo de Resíduos Sólidos,1,0,1,0,0
28/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,1,0,1,0,0
29/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 20 a 24 anos,12,12,0,0,0
29/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,7,7,0,0,0
29/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,7,4,3,0,0
29/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,6,4,2,0,0
29/07/2021,Aquidauana,CoronaVac/Butantan,Forças Armadas,5,4,1,0,0
29/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,3,3,0,0,0
29/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,14,2,12,0,0
29/07/2021,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,2,2,0,0,0
29/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 55 a 59 anos,1,1,0,0,0
29/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,1,1,0,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,3,1,2,0,0
29/07/2021,Aquidauana,Pfizer,Gestantes com Comorbidades,1,1,0,0,0
29/07/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,1,1,0,0,0
29/07/2021,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,1,1,0,0,0
29/07/2021,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,1,1,0,0,0
29/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,2,0,2,0,0
29/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,1,0,1,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,77,0,77,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,53,0,53,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,37,0,37,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Ribeirinhos,26,0,26,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,9,0,9,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Forças Armadas,8,0,8,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,6,0,6,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,3,0,3,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Transporte Coletivo - Urbano e de Longo Curso,3,0,3,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores Industriais,3,0,3,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Caminhoneiros,1,0,1,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,1,0,1,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Indígenas Não Aldeados,1,0,1,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,1,0,1,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,1,0,1,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,1,0,1,0,0
29/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 70 a 74 anos,1,0,1,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 20 a 24 anos,20,19,1,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,13,13,0,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,13,12,1,0,0
30/07/2021,Aquidauana,Pfizer,Gestantes e Puérperas (até 45d),7,6,1,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,15,5,10,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Trabalhadores Industriais,5,5,0,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,7,4,3,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,6,4,2,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,3,3,0,0,0
30/07/2021,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,3,3,0,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,2,2,0,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Forças Armadas,1,1,0,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 60 a 64 anos,1,1,0,0,0
30/07/2021,Aquidauana,CoronaVac/Butantan,Pessoas de 65 a 69 anos,1,1,0,0,0
30/07/2021,Aquidauana,Pfizer,Adolescente Acima de 12 Anos com Comorbidades,2,1,1,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,53,0,53,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,32,0,32,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Comorbidades,31,0,31,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Ribeirinhos,16,0,16,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Forças Armadas,14,0,14,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,13,0,13,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Básico,11,0,11,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Indígenas Não Aldeados,6,0,6,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 60 a 64 anos,6,0,6,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,4,0,4,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,2,0,2,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 65 a 69 anos,2,0,2,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Trabalhadores de Educação do Ensino Superior,2,0,2,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Forças de Segurança e Salvamento,1,0,1,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Gestantes e Puérperas (até 45d),1,0,1,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas com Deficiências Permanentes,1,0,1,0,0
30/07/2021,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,1,0,1,0,0
